geneIndex;muA;muB;lfc;difExpr;stats;pval;local.fdr;fdr;gene_names
15580;1215,63991490748;3982,20627599335;-1,18627971853838;-2766,56636108587;-9,29160312189103;0;8,65108623718663e-38;8,65108623718663e-38;FBtr0089630
13275;8592,24247726657;2687,88473141621;1,16197740731884;5904,35774585037;9,22092952455201;0;9,53355715027671e-37;8,14016553030407e-37;FBtr0086701
13274;8438,47880560032;2642,96865169055;1,16076936870522;5795,51015390977;9,21435537722011;0;9,53355715027671e-37;8,14016553030407e-37;FBtr0086700
14412;149,906027430395;503,14016369316;-1,20852356544094;-353,234136262765;-8,90420213834028;0;1,3793704042063e-35;9,3270976652011e-37;FBtr0088124
11723;103,928553278048;343,916406256475;-1,19334827174646;-239,987852978427;-7,370777028425;1,69642078162724e-13;1,43753902686989e-25;2,80767287931314e-26;FBtr0084825
14765;354,93889777521;853,661113800177;-0,876766476232765;-498,722216024967;-7,32496748632956;2,38919994899334e-13;3,61220089005285e-25;6,9388381430379e-26;FBtr0088592
2641;1,02116994233614;38,0248215873521;-3,23182301241066;-37,003651645016;-7,17362972993569;7,30304705598428e-13;2,99948275686763e-24;6,34882565260315e-25;FBtr0073356
11916;1404,66022228328;4549,21672108529;-1,17491363842628;-3144,55649880201;-6,72308434318649;1,7791768058828e-11;1,36369308427472e-21;4,38315016293057e-22;FBtr0085077
3932;220,549183955879;471,860449419722;-0,759357129574061;-251,311265463843;-6,37172211496337;1,86917370470496e-10;3,87910344493438e-19;3,21539383498076e-20;FBtr0074961
15028;116,859904293559;448,290525844957;-1,3413109256747;-331,430621551398;-6,16705882939092;6,957188158907e-10;6,91124209718276e-18;8,84318894841391e-19;FBtr0088922
9218;116,966400899439;49,7835624503306;0,848474109454517;67,1828384491079;6,14730025797599;7,8812845138998e-10;2,14655441197308e-16;7,1103926875714e-18;FBtr0081619
9219;116,966400899439;49,7835624503306;0,848474109454517;67,1828384491079;6,14730025797599;7,8812845138998e-10;2,14655441197308e-16;7,1103926875714e-18;FBtr0081620
22046;16,4700424304785;56,6926521488531;-1,21497585163222;-40,2226097183746;-6,11700170736023;9,53523482394303e-10;1,00935167175987e-17;8,84318894841391e-19;FBtr0303076
3856;295,614949276073;657,206588925295;-0,798011197301282;-361,591639649223;-5,84606875549413;5,03326069711818e-09;6,9839977185913e-16;5,58433917629455e-17;FBtr0074870
9217;116,690442117503;51,6506953407437;0,809662807085616;65,0397467767594;5,82330629456783;5,76946757036012e-09;1,72253100756856e-14;4,26329095869044e-16;FBtr0081618
24246;670,008099766861;349,489831502932;0,650131681625319;320,518268263928;5,74714972532513;9,07603570077242e-09;3,46422146420043e-14;1,06856657622056e-15;FBtr0306292
12445;679,236997235842;355,045775023432;0,648051951258342;324,191222212409;5,73443746334032;9,7836514445504e-09;3,75494917950224e-14;1,06856657622056e-15;FBtr0085722
12444;705,503959505904;371,626193626085;0,640387818917571;333,877765879819;5,68444085404726;1,31241331136067e-08;1,03535816565382e-13;3,14927529329253e-15;FBtr0085721
14139;366,064468457527;921,807964293092;-0,922704776577091;-555,743495835565;-5,59066597958387;2,26200342900995e-08;3,15896167368793e-14;1,06856657622056e-15;FBtr0087796
6842;106,843066705976;47,7905558065261;0,79879392677716;59,0525108994499;5,49485245447352;3,91037209279688e-08;1,19294090999455e-12;2,24152935274013e-14;FBtr0078623
9857;178,369796863702;768,40938293871;-1,45831497569125;-590,039586075008;-5,36324526944844;8,17398946306724e-08;5,79535047380488e-13;2,24152935274013e-14;FBtr0082437
16793;44,3395090892142;96,3255159293768;-0,769820903770361;-51,9860068401626;-5,31904031969948;1,04316018489925e-07;9,3621771525738e-13;5,495798731079e-14;FBtr0110773
24103;1,78852970146157;34,5877584640479;-2,72994274833313;-32,7992287625863;-5,18490579215794;2,16124084184699e-07;5,58137599570735e-12;1,53156945763593e-13;FBtr0306080
5282;335,688343418399;148,972363093228;0,810560035315182;186,715980325171;5,16560056901936;2,39668119128567e-07;6,52881668651688e-11;2,37551891421051e-12;FBtr0076660
7519;178,086569798025;57,5457983268752;1,12384114323443;120,54077147115;5,122329566126;3,01783830813918e-07;8,95713194562575e-11;2,37551891421051e-12;FBtr0079471
4766;34,0261323602191;12,0423066423724;1,01260903596369;21,9838257178467;5,01673327492004;5,25574523457806e-07;3,82808058796004e-10;1,45365699909471e-11;FBtr0076005
