geneIndex;muA;muB;lfc;difExpr;stats;pval;local.fdr;fdr;gene_names
8415;569,797572361391;387,59823061676;0,384899802105328;182,199341744631;3,55229682022631;0,000381883815895101;0,00954009075678311;0,00158680030979875;FBtr0080623
2869;155,162106394755;100,52715293784;0,432298351784319;54,6349534569146;3,54875336225743;0,000387059434474812;0,00970360396265829;0,00158680030979875;FBtr0073634
3335;5905,55401927954;8735,298082286;-0,391451375655537;-2829,74406300647;-3,54522527433179;0,000392277670302921;0,000134800854133314;2,59356151618094e-05;FBtr0074216
325;652,461800868189;445,281334798074;0,381690078589231;207,180466070114;3,54487985023529;0,000392792089286553;0,00988234754429485;0,00158680030979875;FBtr0070404
9857;2973,18858578527;1564,09890891766;0,642173627397746;1409,08967686761;3,54229338133598;0,000396664037064065;0,0100017003982972;0,00158680030979875;FBtr0082437
324;652,058535781199;445,513994265579;0,380550516377757;206,54454151562;3,53486511478104;0,000407983361546238;0,0103444784668287;0,00158680030979875;FBtr0070403
9436;6,55830884107326;0,710433699832762;1,76322675688422;5,8478751412405;3,53418430772832;0,000409035742675368;0,0103758943731981;0,00158680030979875;FBtr0081899
23280;390,803912683665;264,291852660637;0,39054047266634;126,512060023028;3,5286324539058;0,000417712847922802;0,0106320851972585;0,00158680030979875;FBtr0304742
23620;1232,29804284085;849,941702800575;0,37128583156584;382,356340040276;3,52061643170354;0,000430544925441367;0,0110019853061838;0,00158680030979875;FBtr0305150
4023;458,385539858397;668,681591617387;-0,377254650228135;-210,29605175899;-3,51891098799307;0,000433322067430852;0,000153414482967865;2,59356151618094e-05;FBtr0075069
21552;601,670134893156;411,365774579995;0,379842515067898;190,30436031316;3,51696415336625;0,000436512728517746;0,0111705200383362;0,00158680030979875;FBtr0302373
24850;659,817063807673;451,918901621519;0,378111595232307;207,898162186154;3,51524945350769;0,000439341096463153;0,011249645026822;0,00158680030979875;FBtr0307284
10437;4836,6953716882;6953,66775675421;-0,363006072960757;-2116,97238506601;-3,51112355487536;0,000446216952231238;0,000158922988414728;2,59356151618094e-05;FBtr0083191
2881;28,4301407548372;12,0959951482184;0,831505066280864;16,3341456066188;3,5043493703921;0,000457724429058448;0,0117526304016143;0,00158680030979875;FBtr0073651
8267;1373,72469600346;950,416254003039;0,368218995938689;423,308442000418;3,50107829597213;0,000463379684907617;0,011903574442651;0,00158680030979875;FBtr0080431
1161;638,026859068641;438,457059904676;0,374762145612379;199,569799163964;3,48130929497736;0,000498968953663859;0,0128158168787112;0,00208611784346856;FBtr0071468
13120;2972,21173862116;2069,86772006731;0,3617483455056;902,344018553855;3,47998144571897;0,000501448508841262;0,0128770906093624;0,00208611784346856;FBtr0086518
22683;2972,21173862116;2069,86772006731;0,3617483455056;902,344018553855;3,47998144571897;0,000501448508841262;0,0128770906093624;0,00208611784346856;FBtr0304055
221;14,2198584152024;3,69897127928737;1,25435793293682;10,5208871359151;3,46705215251322;0,000526199784978143;0,0134737140772694;0,00208611784346856;FBtr0070272
5890;128,047584810797;77,0870737169599;0,504898308097657;50,9605110938368;3,46554261435989;0,000529162659568039;0,0135806414900243;0,00285294935564222;FBtr0077463
5891;128,047584810797;77,0870737169599;0,504898308097657;50,9605110938368;3,46554261435989;0,000529162659568039;0,0135806414900243;0,00285294935564222;FBtr0077464
2890;416,498113127687;284,621743808618;0,38016543659962;131,876369319069;3,45448044615388;0,000551354196354659;0,0143888076927417;0,00285294935564222;FBtr0073661
11705;920,635040330325;630,904657326975;0,377659696813738;289,730383003349;3,45404885791355;0,000552237318794502;0,0144203381326001;0,00285294935564222;FBtr0084800
18770;355,706690691988;203,521294685066;0,557286780097712;152,185396006922;3,45387172786985;0,00055260014620262;0,0144332786802522;0,00285294935564222;FBtr0289982
3957;1,34851358010545;6,86430102924793;-1,38226229511002;-5,51578744914248;-3,44317651018027;0,000574923943142958;0,000249781931710136;5,48369515695419e-05;FBtr0074994
1742;137,887252933335;88,8828124232929;0,437127526935839;49,004440510042;3,43903494033833;0,000583791880901297;0,0155172063530714;0,00285294935564222;FBtr0072232
20965;103,224729201872;51,8868118306566;0,683085678455439;51,3379173712153;3,43346530485364;0,00059591846471907;0,015924105893592;0,00285294935564222;FBtr0301665
8458;0,380677371331201;4,11761319680813;-1,65694187498875;-3,73693582547693;-3,4333269607543;0,000596222639808408;0,000263795046572275;5,48369515695419e-05;FBtr0080688
13863;2988,92543051146;4695,64852505611;-0,451661504790606;-1706,72309454464;-3,42178429346653;0,000622116481612478;0,000280216987873733;5,48369515695419e-05;FBtr0087455
8488;16,6075286852458;4,91813591380855;1,14976681165405;11,6893927714372;3,41751350125605;0,000631959595396081;0,0170894930310753;0,00285294935564222;FBtr0080726
21223;65,2225373478706;36,9143762350421;0,563386879009588;28,3081611128286;3,41741419917306;0,000632190176092395;0,0170967477198343;0,00285294935564222;FBtr0301942
13211;3045,4307966764;4332,08908092328;-0,352358768681805;-1286,65828424687;-3,40557675613181;0,000660244506087038;0,000303275715992317;5,48369515695419e-05;FBtr0086625
24807;175,856793917443;258,892556650671;-0,385833395854911;-83,0357627332273;-3,40313604714814;0,000666171006352245;0,00030674815253271;5,48369515695419e-05;FBtr0307189
20301;1,4291665975033;7,03190292024362;-1,36205962684446;-5,60273632274031;-3,39975169641301;0,000674470718604159;0,000311563123607444;5,48369515695419e-05;FBtr0300950
15034;59,5127420869028;94,0027719482663;-0,454072259065154;-34,4900298613634;-3,39660095276551;0,000682283848404186;0,000316045738062587;5,48369515695419e-05;FBtr0088928
2889;422,434029084569;290,951677688602;0,372341986446019;131,482351395967;3,39066745276208;0,000697226461363165;0,0190507784378151;0,00285294935564222;FBtr0073660
8529;234,907962076284;342,056710443155;-0,375117204074229;-107,148748366871;-3,38433145029721;0,000713518119801249;0,00033350175964834;5,48369515695419e-05;FBtr0080783
2604;477,903570068678;330,369803851071;0,36872970896851;147,533766217606;3,38293068604803;0,000717167302257238;0,0196160015713067;0,00285294935564222;FBtr0073299
12665;5954,54306830913;9531,49942296017;-0,470416063624537;-3576,95635465103;-3,37702682248401;0,000732739044140063;0,000345893229217774;7,73974800956241e-05;FBtr0085987
23192;94,8699533410547;168,375928313082;-0,571400718958554;-73,505974972027;-3,3765577281488;0,000733989676857005;0,000347181100224492;7,73974800956241e-05;FBtr0304649
5199;6,4133282412239;15,7733208506763;-0,856075831664885;-9,35999260945238;-3,3737736135704;0,000741453184725405;0,000354824723640499;7,73974800956241e-05;FBtr0076547
19922;82,0622054704088;44,4175233519961;0,608724021212244;37,6446821184127;3,37221061256284;0,000745674027346377;0,0203991754410252;0,00368987306240576;FBtr0300542
11010;131,031989993851;85,9578811804734;0,419592719364355;45,0741088133775;3,37164413162012;0,000747209295600459;0,0204405607050952;0,00368987306240576;FBtr0083913
